date,category,search_volume,revenue,click_through_rate,conversion_rate,day_of_week,month,quarter
2024-09-11,Clothing,112,17.45,0.1134,0.0868,2,9,3
2024-09-11,Electronics,108,71.1,0.1578,0.134,2,9,3
2024-09-11,Home,102,46.4,0.2095,0.0593,2,9,3
2024-09-11,Sports,199,215.85,0.20835,0.1018,2,9,3
2024-09-11,Toys,201,62.8,0.1723,0.0926,2,9,3
2024-09-12,Books,296,60.489999999999995,0.12906666666666666,0.06899999999999999,3,9,3
2024-09-12,Clothing,178,13.91,0.08195,0.07705000000000001,3,9,3
2024-09-12,Home,697,250.38000000000002,0.13185714285714287,0.07991428571428572,3,9,3
2024-09-12,Sports,399,266.98,0.17015,0.08549999999999999,3,9,3
2024-09-12,Toys,104,11.77,0.0515,0.0762,3,9,3
2024-09-13,Beauty,195,75.66,0.13695000000000002,0.0582,4,9,3
2024-09-13,Books,748,304.4,0.16755714285714288,0.054228571428571425,4,9,3
2024-09-13,Home,183,46.71,0.1741,0.062049999999999994,4,9,3
2024-09-13,Sports,593,467.01,0.16536666666666666,0.09100000000000001,4,9,3
2024-09-13,Toys,115,15.31,0.0881,0.0773,4,9,3
2024-09-14,Beauty,111,54.59,0.1323,0.1175,5,9,3
2024-09-14,Clothing,290,52.690000000000005,0.10955000000000001,0.06825,5,9,3
2024-09-14,Electronics,619,328.76,0.12944,0.08342000000000001,5,9,3
2024-09-14,Home,672,351.75,0.15768,0.06949999999999999,5,9,3
2024-09-14,Sports,267,122.0,0.13215,0.0776,5,9,3
2024-09-14,Toys,119,31.46,0.2034,0.0763,5,9,3
2024-09-15,Beauty,397,207.54000000000002,0.13163333333333335,0.10853333333333333,6,9,3
2024-09-15,Clothing,279,169.44,0.14195000000000002,0.07555,6,9,3
2024-09-15,Electronics,272,52.370000000000005,0.09770000000000001,0.07735,6,9,3
2024-09-15,Home,626,294.28,0.14438,0.07476000000000001,6,9,3
2024-09-15,Sports,403,171.72,0.16216666666666665,0.08386666666666666,6,9,3
2024-09-15,Toys,258,63.79,0.16410000000000002,0.054,6,9,3
2024-09-16,Beauty,100,22.93,0.1387,0.1118,0,9,3
2024-09-16,Books,391,138.85,0.098,0.10485,0,9,3
2024-09-16,Clothing,188,36.3,0.09490000000000001,0.08205,0,9,3
2024-09-16,Electronics,81,124.0,0.1751,0.1056,0,9,3
2024-09-16,Home,88,21.02,0.122,0.0836,0,9,3
2024-09-16,Sports,102,63.53,0.0758,0.0775,0,9,3
2024-09-16,Toys,99,36.08,0.0834,0.1211,0,9,3
2024-09-17,Beauty,276,113.49,0.10626666666666668,0.07576666666666666,1,9,3
2024-09-17,Books,412,90.09,0.1106,0.075475,1,9,3
2024-09-17,Clothing,399,417.13,0.195525,0.08015,1,9,3
2024-09-17,Electronics,208,172.84,0.12764999999999999,0.08835,1,9,3
2024-09-17,Home,193,45.19,0.109,0.059500000000000004,1,9,3
2024-09-17,Sports,98,67.16,0.2052,0.1066,1,9,3
2024-09-17,Toys,171,31.93,0.1065,0.06785000000000001,1,9,3
2024-09-18,Beauty,226,111.28,0.15035,0.11055000000000001,2,9,3
2024-09-18,Books,196,56.82000000000001,0.1248,0.05695,2,9,3
2024-09-18,Clothing,201,89.32,0.16615,0.1016,2,9,3
2024-09-18,Electronics,305,155.49,0.13466666666666668,0.08323333333333334,2,9,3
2024-09-18,Home,203,78.99,0.17825000000000002,0.10765,2,9,3
2024-09-18,Sports,329,123.57,0.14780000000000001,0.07616666666666666,2,9,3
2024-09-18,Toys,93,15.04,0.115,0.0619,2,9,3
2024-09-19,Beauty,618,241.88,0.16118333333333332,0.07813333333333333,3,9,3
2024-09-19,Books,196,38.019999999999996,0.15284999999999999,0.0471,3,9,3
2024-09-19,Electronics,116,96.19,0.1417,0.0881,3,9,3
2024-09-19,Home,273,124.51,0.15486666666666668,0.09156666666666667,3,9,3
2024-09-19,Sports,210,118.69,0.11695,0.0844,3,9,3
2024-09-19,Toys,407,173.12,0.12005,0.0702,3,9,3
2024-09-20,Beauty,223,200.61,0.20765,0.09945,4,9,3
2024-09-20,Books,96,2.44,0.1031,0.0275,4,9,3
2024-09-20,Clothing,419,168.71,0.131275,0.1012,4,9,3
2024-09-20,Electronics,91,114.19,0.2317,0.0802,4,9,3
2024-09-20,Home,299,260.1,0.1812,0.10456666666666665,4,9,3
2024-09-20,Sports,117,32.16,0.1152,0.138,4,9,3
2024-09-21,Beauty,133,24.6,0.1266,0.0562,5,9,3
2024-09-21,Books,301,138.57999999999998,0.09129999999999999,0.08785,5,9,3
2024-09-21,Clothing,289,117.12,0.202,0.06695000000000001,5,9,3
2024-09-21,Electronics,249,226.52,0.20329999999999998,0.0815,5,9,3
2024-09-21,Home,208,129.25,0.1692,0.0963,5,9,3
2024-09-21,Toys,123,30.69,0.1459,0.0588,5,9,3
2024-09-22,Beauty,111,62.14,0.0991,0.1057,6,9,3
2024-09-22,Books,135,53.49,0.0953,0.11,6,9,3
2024-09-22,Clothing,375,166.43,0.18426666666666666,0.08253333333333333,6,9,3
2024-09-22,Electronics,153,15.13,0.076,0.0782,6,9,3
2024-09-22,Home,414,208.32999999999998,0.13796666666666665,0.07443333333333334,6,9,3
2024-09-22,Sports,658,192.68,0.14601999999999998,0.0742,6,9,3
2024-09-22,Toys,620,173.94,0.12762,0.08364,6,9,3
2024-09-23,Beauty,99,118.99,0.1797,0.1198,0,9,3
2024-09-23,Books,736,257.18,0.14174285714285714,0.09398571428571427,0,9,3
2024-09-23,Electronics,112,118.3,0.2252,0.1416,0,9,3
2024-09-23,Home,94,60.18,0.1764,0.0908,0,9,3
2024-09-23,Sports,430,246.62999999999997,0.16467500000000002,0.09245,0,9,3
2024-09-23,Toys,104,39.25,0.1668,0.0694,0,9,3
2024-09-24,Beauty,518,399.8,0.14207999999999998,0.10744000000000001,1,9,3
2024-09-24,Books,95,19.27,0.1593,0.0438,1,9,3
2024-09-24,Clothing,284,38.839999999999996,0.13533333333333333,0.052833333333333336,1,9,3
2024-09-24,Electronics,224,89.23,0.19055,0.06795,1,9,3
2024-09-24,Home,391,136.62,0.131275,0.0797,1,9,3
2024-09-24,Sports,212,39.9,0.11024999999999999,0.07264999999999999,1,9,3
2024-09-24,Toys,323,86.56,0.12403333333333333,0.0871,1,9,3
2024-09-25,Beauty,289,115.97,0.10636666666666666,0.0959,2,9,3
2024-09-25,Books,195,44.8,0.11760000000000001,0.02335,2,9,3
2024-09-25,Clothing,311,178.45,0.1787,0.09079999999999999,2,9,3
2024-09-25,Electronics,101,25.55,0.1675,0.0292,2,9,3
2024-09-25,Home,208,89.73,0.14825,0.07085,2,9,3
2024-09-25,Sports,408,166.26,0.1391,0.09129999999999999,2,9,3
2024-09-25,Toys,415,139.43,0.12135,0.079425,2,9,3
2024-09-26,Beauty,378,114.98,0.153775,0.058499999999999996,3,9,3
2024-09-26,Books,223,97.68,0.132,0.0831,3,9,3
2024-09-26,Clothing,208,193.69,0.12615,0.07844999999999999,3,9,3
2024-09-26,Electronics,402,335.31,0.155,0.0983,3,9,3
2024-09-26,Home,124,23.32,0.1973,0.0686,3,9,3
2024-09-26,Sports,315,51.88,0.11449999999999999,0.0383,3,9,3
2024-09-26,Toys,399,131.98,0.15612499999999999,0.0794,3,9,3
2024-09-27,Beauty,222,61.55,0.10115,0.08499999999999999,4,9,3
2024-09-27,Books,334,91.92999999999999,0.13613333333333333,0.06816666666666667,4,9,3
2024-09-27,Clothing,375,113.97,0.169975,0.069,4,9,3
2024-09-27,Electronics,275,140.82,0.1748333333333333,0.10859999999999999,4,9,3
2024-09-27,Home,368,156.23,0.148875,0.07765,4,9,3
2024-09-27,Toys,311,41.839999999999996,0.07243333333333334,0.08376666666666666,4,9,3
2024-09-28,Clothing,252,58.61,0.1226,0.0636,5,9,3
2024-09-28,Electronics,146,69.78,0.1608,0.0797,5,9,3
2024-09-28,Sports,362,115.63,0.14076666666666668,0.06216666666666667,5,9,3
2024-09-28,Toys,114,28.23,0.1824,0.1084,5,9,3
2024-09-29,Beauty,281,49.519999999999996,0.12090000000000001,0.06205,6,9,3
2024-09-29,Clothing,387,220.95,0.15456666666666666,0.10170000000000001,6,9,3
2024-09-29,Electronics,264,281.24,0.14585,0.10195000000000001,6,9,3
2024-09-29,Sports,263,105.24,0.2096,0.06665,6,9,3
2024-09-29,Toys,360,115.15,0.12056666666666666,0.07223333333333333,6,9,3
2024-09-30,Beauty,520,154.73,0.137,0.07085999999999999,0,9,3
2024-09-30,Books,308,177.65,0.16726666666666667,0.08893333333333335,0,9,3
2024-09-30,Clothing,387,309.35,0.180275,0.10502500000000001,0,9,3
2024-09-30,Electronics,290,188.39999999999998,0.1511,0.07273333333333333,0,9,3
2024-09-30,Home,498,151.75,0.16094,0.06264,0,9,3
2024-09-30,Sports,327,91.52000000000001,0.11183333333333334,0.07586666666666667,0,9,3
2024-09-30,Toys,306,119.77,0.1176,0.09570000000000001,0,9,3
2024-10-01,Beauty,81,14.76,0.1533,0.0464,1,10,4
2024-10-01,Books,511,257.9,0.15109999999999998,0.08548,1,10,4
2024-10-01,Clothing,226,58.9,0.17265,0.048049999999999995,1,10,4
2024-10-01,Electronics,316,72.72,0.11969999999999999,0.07593333333333334,1,10,4
2024-10-01,Home,410,97.00999999999999,0.125775,0.07567499999999999,1,10,4
2024-10-01,Sports,97,40.9,0.1364,0.0962,1,10,4
2024-10-01,Toys,94,14.68,0.1124,0.0908,1,10,4
2024-10-02,Beauty,222,48.879999999999995,0.16040000000000001,0.06395,2,10,4
2024-10-02,Books,104,41.97,0.1868,0.063,2,10,4
2024-10-02,Home,288,107.53,0.16246666666666668,0.06833333333333334,2,10,4
2024-10-02,Sports,547,249.33,0.13565000000000002,0.09421666666666667,2,10,4
2024-10-02,Toys,204,81.17,0.1478,0.12375,2,10,4
2024-10-03,Beauty,408,208.86,0.16905,0.083025,3,10,4
2024-10-03,Books,192,126.38,0.14305,0.1041,3,10,4
2024-10-03,Clothing,418,182.13,0.16494999999999999,0.060725,3,10,4
2024-10-03,Home,301,173.58999999999997,0.11120000000000001,0.08949999999999998,3,10,4
2024-10-03,Toys,284,81.97,0.1411666666666667,0.07156666666666667,3,10,4
2024-10-04,Beauty,92,1.65,0.1278,0.0084,4,10,4
2024-10-04,Books,706,299.12,0.16054285714285713,0.08611428571428571,4,10,4
2024-10-04,Clothing,189,53.03,0.1577,0.0592,4,10,4
2024-10-04,Electronics,312,147.04999999999998,0.1324,0.0897,4,10,4
2024-10-04,Home,86,37.76,0.1433,0.0626,4,10,4
2024-10-04,Sports,218,73.48,0.2009,0.06435,4,10,4
2024-10-05,Beauty,537,282.24,0.128025,0.091375,5,10,4
2024-10-05,Books,403,222.88,0.18510000000000001,0.08853333333333334,5,10,4
2024-10-05,Home,403,67.71000000000001,0.16406666666666667,0.0472,5,10,4
2024-10-05,Sports,446,235.69,0.18546666666666667,0.08956666666666667,5,10,4
2024-10-05,Toys,615,244.06,0.17116,0.08392,5,10,4
2024-10-06,Beauty,259,110.17,0.133,0.10015,6,10,4
2024-10-06,Clothing,141,9.24,0.2122,0.0139,6,10,4
2024-10-06,Home,133,30.4,0.1003,0.0966,6,10,4
2024-10-06,Sports,370,65.64,0.11536666666666666,0.03716666666666667,6,10,4
2024-10-06,Toys,115,72.07,0.1307,0.1103,6,10,4
2024-10-07,Beauty,507,216.83999999999997,0.13116,0.10372,0,10,4
2024-10-07,Books,125,8.42,0.1288,0.0371,0,10,4
2024-10-07,Clothing,197,50.94,0.1167,0.08305,0,10,4
2024-10-07,Electronics,106,41.87,0.1462,0.0711,0,10,4
2024-10-07,Home,101,18.84,0.0925,0.05,0,10,4
2024-10-07,Sports,324,108.16999999999999,0.1368,0.0815,0,10,4
2024-10-07,Toys,209,136.01999999999998,0.139,0.10669999999999999,0,10,4
2024-10-08,Beauty,191,116.42,0.1954,0.0809,1,10,4
2024-10-08,Books,374,263.21,0.12545,0.10400000000000001,1,10,4
2024-10-08,Clothing,202,325.9,0.16605,0.108,1,10,4
2024-10-08,Electronics,107,13.58,0.2119,0.0362,1,10,4
2024-10-08,Home,302,164.57,0.16263333333333332,0.08293333333333333,1,10,4
2024-10-08,Toys,194,60.18000000000001,0.1237,0.07735,1,10,4
2024-10-09,Beauty,279,159.43,0.16523333333333334,0.08396666666666668,2,10,4
2024-10-09,Books,215,40.36,0.13705,0.039,2,10,4
2024-10-09,Clothing,280,180.48000000000002,0.12623333333333334,0.12853333333333333,2,10,4
2024-10-09,Home,114,41.99,0.0956,0.092,2,10,4
2024-10-09,Sports,196,121.13,0.21075,0.07735,2,10,4
2024-10-09,Toys,106,27.41,0.1075,0.0853,2,10,4
2024-10-10,Beauty,500,192.37,0.13884,0.10507999999999999,3,10,4
2024-10-10,Books,285,101.77,0.12203333333333333,0.08623333333333334,3,10,4
2024-10-10,Clothing,111,79.39,0.1756,0.0979,3,10,4
2024-10-10,Electronics,93,39.11,0.1274,0.0842,3,10,4
2024-10-10,Toys,96,24.83,0.0355,0.1009,3,10,4
2024-10-11,Beauty,211,202.51000000000002,0.1855,0.0717,4,10,4
2024-10-11,Books,111,25.94,0.094,0.0686,4,10,4
2024-10-11,Clothing,92,24.34,0.0911,0.096,4,10,4
2024-10-11,Electronics,178,84.8,0.1842,0.09355,4,10,4
2024-10-11,Home,202,99.72,0.1592,0.09605,4,10,4
2024-10-11,Sports,195,49.260000000000005,0.19795000000000001,0.09390000000000001,4,10,4
2024-10-12,Beauty,247,100.76,0.13275,0.08255,5,10,4
2024-10-12,Books,275,88.75999999999999,0.19265,0.08885000000000001,5,10,4
2024-10-12,Clothing,143,55.94,0.1922,0.0623,5,10,4
2024-10-12,Electronics,396,237.36,0.1721,0.07546666666666667,5,10,4
2024-10-12,Home,527,270.38,0.13740000000000002,0.0649,5,10,4
2024-10-12,Sports,246,225.62,0.18309999999999998,0.09845000000000001,5,10,4
2024-10-12,Toys,137,12.84,0.0815,0.0709,5,10,4
2024-10-13,Beauty,528,162.44,0.139125,0.09045,6,10,4
2024-10-13,Books,157,82.03,0.1864,0.0705,6,10,4
2024-10-13,Electronics,230,78.9,0.109,0.0939,6,10,4
2024-10-13,Home,244,143.73000000000002,0.16245,0.0854,6,10,4
2024-10-13,Sports,396,207.24,0.14153333333333332,0.10360000000000001,6,10,4
2024-10-13,Toys,305,48.459999999999994,0.0817,0.08005000000000001,6,10,4
2024-10-14,Beauty,100,63.97,0.0706,0.105,0,10,4
2024-10-14,Books,193,40.72,0.20605,0.0538,0,10,4
2024-10-14,Clothing,98,6.82,0.1089,0.047,0,10,4
2024-10-14,Electronics,287,124.10000000000001,0.19236666666666666,0.06676666666666667,0,10,4
2024-10-14,Home,207,33.94,0.09505,0.06355,0,10,4
2024-10-14,Sports,298,177.96999999999997,0.1564,0.0848,0,10,4
2024-10-15,Beauty,189,77.79,0.1506,0.0784,1,10,4
2024-10-15,Books,199,98.16,0.1829,0.09955,1,10,4
2024-10-15,Electronics,98,42.47,0.2052,0.0686,1,10,4
2024-10-15,Home,303,180.06,0.17273333333333332,0.08126666666666667,1,10,4
2024-10-15,Sports,316,116.21,0.1198,0.09513333333333333,1,10,4
2024-10-15,Toys,303,220.82,0.17096666666666668,0.07379999999999999,1,10,4
2024-10-16,Beauty,515,267.36,0.15988,0.06794,2,10,4
2024-10-16,Books,197,69.79,0.14075,0.07250000000000001,2,10,4
2024-10-16,Clothing,301,189.47,0.1373,0.0858,2,10,4
2024-10-16,Electronics,432,207.82,0.152125,0.0836,2,10,4
2024-10-16,Home,113,32.66,0.1674,0.0597,2,10,4
2024-10-16,Sports,95,78.53,0.1258,0.0952,2,10,4
2024-10-16,Toys,104,46.97,0.1268,0.1127,2,10,4
2024-10-17,Beauty,96,74.91,0.1399,0.0919,3,10,4
2024-10-17,Books,116,44.96,0.2442,0.0982,3,10,4
2024-10-17,Clothing,429,193.67000000000002,0.183925,0.093475,3,10,4
2024-10-17,Electronics,196,72.56,0.12475,0.07355,3,10,4
2024-10-17,Home,589,325.6,0.1448,0.06831666666666668,3,10,4
2024-10-17,Sports,100,20.51,0.1335,0.075,3,10,4
2024-10-18,Beauty,207,103.43,0.0889,0.10974999999999999,4,10,4
2024-10-18,Books,286,193.34,0.11653333333333334,0.0702,4,10,4
2024-10-18,Clothing,100,69.94,0.111,0.0702,4,10,4
2024-10-18,Electronics,119,51.21,0.2818,0.0639,4,10,4
2024-10-18,Home,215,53.2,0.11365,0.0631,4,10,4
2024-10-18,Sports,102,18.63,0.1911,0.0316,4,10,4
2024-10-18,Toys,194,105.53,0.09915,0.08645,4,10,4
2024-10-19,Beauty,294,25.82,0.1159,0.0768,5,10,4
2024-10-19,Books,272,131.09,0.1527,0.0612,5,10,4
2024-10-19,Clothing,371,205.14999999999998,0.14736666666666667,0.08166666666666667,5,10,4
2024-10-19,Electronics,253,87.28,0.10250000000000001,0.0701,5,10,4
2024-10-19,Home,417,111.11000000000001,0.12093333333333334,0.09586666666666667,5,10,4
2024-10-19,Toys,393,275.31,0.15433333333333332,0.07813333333333333,5,10,4
2024-10-20,Beauty,135,56.98,0.1963,0.0646,6,10,4
2024-10-20,Books,268,36.31,0.10619999999999999,0.06155000000000001,6,10,4
2024-10-20,Electronics,122,17.3,0.2232,0.0257,6,10,4
2024-10-20,Sports,390,261.6,0.14576666666666666,0.09473333333333334,6,10,4
2024-10-20,Toys,256,40.129999999999995,0.10040000000000002,0.0801,6,10,4
2024-10-21,Beauty,198,76.28999999999999,0.2246,0.0686,0,10,4
2024-10-21,Books,481,198.12,0.14594000000000001,0.08604,0,10,4
2024-10-21,Clothing,203,75.7,0.1796,0.0591,0,10,4
2024-10-21,Home,118,105.71,0.2673,0.0768,0,10,4
2024-10-21,Sports,288,215.18,0.18626666666666666,0.0709,0,10,4
2024-10-22,Beauty,92,37.69,0.1509,0.1092,1,10,4
2024-10-22,Books,299,76.62,0.13736666666666666,0.05773333333333333,1,10,4
2024-10-22,Clothing,93,43.2,0.1286,0.0886,1,10,4
2024-10-22,Electronics,426,241.19,0.1454,0.084975,1,10,4
2024-10-22,Home,111,57.35,0.1648,0.0568,1,10,4
2024-10-22,Sports,110,54.43,0.2406,0.088,1,10,4
2024-10-22,Toys,578,558.1800000000001,0.17871666666666666,0.07078333333333332,1,10,4
2024-10-23,Beauty,98,55.02,0.2244,0.0359,2,10,4
2024-10-23,Books,96,11.46,0.1799,0.0283,2,10,4
2024-10-23,Clothing,246,210.57,0.23503333333333332,0.07840000000000001,2,10,4
2024-10-23,Electronics,177,63.94,0.1577,0.08685,2,10,4
2024-10-23,Home,101,11.75,0.0491,0.0583,2,10,4
2024-10-23,Sports,98,50.56,0.1128,0.1193,2,10,4
2024-10-23,Toys,192,46.95,0.11904999999999999,0.055099999999999996,2,10,4
2024-10-24,Books,105,31.46,0.1199,0.0788,3,10,4
2024-10-24,Clothing,106,88.66,0.2227,0.0941,3,10,4
2024-10-24,Electronics,212,110.84,0.13945000000000002,0.1303,3,10,4
2024-10-24,Sports,198,80.04,0.15615,0.08385000000000001,3,10,4
2024-10-24,Toys,472,241.26,0.13342,0.07942,3,10,4
2024-10-25,Beauty,313,245.51999999999998,0.19633333333333333,0.07696666666666667,4,10,4
2024-10-25,Books,214,92.91,0.1428,0.0827,4,10,4
2024-10-25,Clothing,90,66.61,0.172,0.1034,4,10,4
2024-10-25,Electronics,95,5.88,0.1168,0.0378,4,10,4
2024-10-25,Home,199,58.64,0.1686,0.0723,4,10,4
2024-10-25,Sports,309,161.03,0.17089999999999997,0.0883,4,10,4
2024-10-26,Beauty,263,198.36,0.29175,0.08560000000000001,5,10,4
2024-10-26,Books,268,163.27,0.17685,0.11495,5,10,4
2024-10-26,Clothing,383,252.4,0.11463333333333335,0.09533333333333333,5,10,4
2024-10-26,Electronics,124,73.85,0.208,0.0699,5,10,4
2024-10-26,Home,383,96.60000000000001,0.13606666666666667,0.08136666666666667,5,10,4
2024-10-26,Sports,254,128.57999999999998,0.16344999999999998,0.0689,5,10,4
2024-10-26,Toys,132,17.94,0.1292,0.0513,5,10,4
2024-10-27,Beauty,497,202.35,0.12355,0.09905,6,10,4
2024-10-27,Books,403,116.62,0.13463333333333335,0.08053333333333333,6,10,4
2024-10-27,Clothing,644,230.24,0.13648,0.06936,6,10,4
2024-10-27,Home,248,99.63999999999999,0.2039,0.07545,6,10,4
2024-10-27,Sports,393,145.46,0.09200000000000001,0.06933333333333334,6,10,4
2024-10-27,Toys,477,171.34,0.149425,0.07922499999999999,6,10,4
2024-10-28,Beauty,184,191.45,0.18195,0.10844999999999999,0,10,4
2024-10-28,Books,95,17.33,0.1212,0.0654,0,10,4
2024-10-28,Clothing,279,161.02,0.18263333333333334,0.08513333333333334,0,10,4
2024-10-28,Electronics,296,52.96,0.083,0.0894,0,10,4
2024-10-28,Home,201,78.38,0.16670000000000001,0.07915,0,10,4
2024-10-28,Sports,200,115.26,0.1701,0.0758,0,10,4
2024-10-28,Toys,108,18.73,0.1452,0.0514,0,10,4
2024-10-29,Beauty,194,117.53999999999999,0.1726,0.06355,1,10,4
2024-10-29,Books,98,50.77,0.1478,0.1068,1,10,4
2024-10-29,Clothing,96,15.23,0.0912,0.0584,1,10,4
2024-10-29,Electronics,105,11.88,0.0973,0.0683,1,10,4
2024-10-29,Home,200,26.98,0.16875,0.0382,1,10,4
2024-10-29,Sports,107,134.69,0.131,0.1119,1,10,4
2024-10-30,Beauty,108,46.21,0.1741,0.113,2,10,4
2024-10-30,Books,192,43.28,0.10485,0.10325,2,10,4
2024-10-30,Electronics,199,155.19,0.1876,0.1023,2,10,4
2024-10-30,Home,358,182.38,0.17485,0.075,2,10,4
2024-10-30,Sports,401,62.54,0.115375,0.05325,2,10,4
2024-10-30,Toys,95,13.2,0.1339,0.0182,2,10,4
2024-10-31,Beauty,98,17.99,0.1171,0.0556,3,10,4
2024-10-31,Clothing,258,181.07,0.20046666666666665,0.10906666666666666,3,10,4
2024-10-31,Sports,89,80.97,0.1945,0.0532,3,10,4
2024-10-31,Toys,96,180.09,0.17,0.0985,3,10,4
2024-11-01,Beauty,268,122.67,0.22594999999999998,0.06115,4,11,4
2024-11-01,Books,144,32.65,0.1079,0.042,4,11,4
2024-11-01,Clothing,482,131.32999999999998,0.1327,0.06326666666666667,4,11,4
2024-11-01,Electronics,421,209.75,0.1729333333333333,0.09363333333333335,4,11,4
2024-11-01,Home,435,129.49,0.1783,0.08479999999999999,4,11,4
2024-11-01,Sports,310,90.18,0.17465,0.07214999999999999,4,11,4
2024-11-01,Toys,147,39.74,0.1144,0.0644,4,11,4
2024-11-02,Beauty,556,64.19,0.11143333333333333,0.0251,5,11,4
2024-11-02,Books,177,15.53,0.1521,0.0355,5,11,4
2024-11-02,Clothing,809,429.09000000000003,0.143075,0.10167499999999999,5,11,4
2024-11-02,Home,396,204.11999999999998,0.15315,0.10775,5,11,4
2024-11-02,Sports,447,106.64,0.1286,0.0391,5,11,4
2024-11-02,Toys,161,260.41,0.1129,0.1269,5,11,4
2024-11-03,Beauty,656,349.96,0.13683333333333333,0.08296666666666667,6,11,4
2024-11-03,Books,611,489.03,0.18689999999999998,0.0861,6,11,4
2024-11-03,Clothing,397,90.02,0.11755000000000002,0.09415,6,11,4
2024-11-03,Electronics,417,222.14,0.1589,0.1031,6,11,4
2024-11-03,Home,210,127.54,0.1777,0.0462,6,11,4
2024-11-03,Sports,380,128.51,0.1114,0.07565,6,11,4
2024-11-03,Toys,428,125.54,0.14745,0.08424999999999999,6,11,4
2024-11-04,Beauty,292,99.6,0.16515,0.07815,0,11,4
2024-11-04,Books,826,260.96,0.15273333333333333,0.05821666666666667,0,11,4
2024-11-04,Clothing,322,76.82,0.15955,0.047299999999999995,0,11,4
2024-11-04,Electronics,448,272.54,0.1882,0.10536666666666666,0,11,4
2024-11-04,Home,452,141.95,0.12366666666666666,0.0736,0,11,4
2024-11-04,Sports,156,49.61,0.1791,0.0925,0,11,4
2024-11-04,Toys,430,307.39,0.2009,0.06280000000000001,0,11,4
2024-11-05,Books,300,95.77000000000001,0.09259999999999999,0.0815,1,11,4
2024-11-05,Clothing,730,216.59,0.15044,0.06996,1,11,4
2024-11-05,Electronics,300,240.31,0.1446,0.09584999999999999,1,11,4
2024-11-05,Home,466,201.37,0.1368,0.07846666666666667,1,11,4
2024-11-05,Sports,163,60.8,0.1173,0.0989,1,11,4
2024-11-05,Toys,148,100.52,0.2156,0.1025,1,11,4
2024-11-06,Beauty,157,111.91,0.181,0.0883,2,11,4
2024-11-06,Books,331,159.41,0.11885000000000001,0.11215,2,11,4
2024-11-06,Clothing,308,136.57999999999998,0.1644,0.0655,2,11,4
2024-11-06,Electronics,133,29.81,0.169,0.031,2,11,4
2024-11-06,Home,712,303.87,0.18694,0.06994,2,11,4
2024-11-06,Sports,163,66.98,0.1839,0.0779,2,11,4
2024-11-07,Beauty,432,135.20000000000002,0.1607333333333333,0.053766666666666664,3,11,4
2024-11-07,Books,291,106.89,0.15985,0.0863,3,11,4
2024-11-07,Clothing,598,167.19,0.14315,0.059775,3,11,4
2024-11-07,Home,286,98.61999999999999,0.16605,0.0627,3,11,4
2024-11-07,Toys,298,122.73,0.1141,0.0766,3,11,4
2024-11-08,Clothing,136,52.18,0.1429,0.1179,4,11,4
2024-11-08,Electronics,148,53.04,0.1451,0.0398,4,11,4
2024-11-08,Home,313,198.02,0.16294999999999998,0.07275000000000001,4,11,4
2024-11-08,Sports,269,79.53999999999999,0.1238,0.049,4,11,4
2024-11-09,Beauty,210,105.83,0.1406,0.0942,5,11,4
2024-11-09,Clothing,379,85.09,0.11955,0.0621,5,11,4
2024-11-09,Electronics,1323,703.19,0.1336142857142857,0.1058,5,11,4
2024-11-09,Home,387,184.07999999999998,0.12304999999999999,0.09185,5,11,4
2024-11-09,Sports,239,73.84,0.0762,0.1085,5,11,4
2024-11-09,Toys,581,341.03999999999996,0.12266666666666666,0.10826666666666666,5,11,4
2024-11-10,Beauty,424,141.63,0.15195,0.10125,6,11,4
2024-11-10,Books,189,150.3,0.1386,0.0981,6,11,4
2024-11-10,Clothing,352,102.33,0.13965,0.09240000000000001,6,11,4
2024-11-10,Electronics,234,100.74,0.1503,0.0564,6,11,4
2024-11-10,Home,369,112.27,0.12775,0.06255,6,11,4
2024-11-10,Sports,769,436.54,0.177075,0.08655,6,11,4
2024-11-10,Toys,405,156.52,0.16985,0.0829,6,11,4
2024-11-11,Books,289,194.83999999999997,0.17395,0.10744999999999999,0,11,4
2024-11-11,Clothing,142,60.02,0.1795,0.1367,0,11,4
2024-11-11,Electronics,151,38.83,0.1106,0.0407,0,11,4
2024-11-11,Home,443,232.18,0.15843333333333334,0.08689999999999999,0,11,4
2024-11-11,Sports,327,68.87,0.0842,0.07214999999999999,0,11,4
2024-11-11,Toys,302,191.27,0.20779999999999998,0.0896,0,11,4
2024-11-12,Books,145,28.18,0.1399,0.0697,1,11,4
2024-11-12,Clothing,602,236.98000000000002,0.16212500000000002,0.10235,1,11,4
2024-11-12,Electronics,151,33.08,0.1492,0.0503,1,11,4
2024-11-12,Sports,467,172.07,0.17263333333333333,0.06083333333333333,1,11,4
2024-11-12,Toys,169,352.99,0.1672,0.1064,1,11,4
2024-11-13,Books,304,208.85000000000002,0.19674999999999998,0.0978,2,11,4
2024-11-13,Clothing,156,222.02,0.1635,0.1432,2,11,4
2024-11-13,Toys,268,96.6,0.19424999999999998,0.0608,2,11,4
2024-11-14,Beauty,591,390.39,0.16855,0.080425,3,11,4
2024-11-14,Books,437,221.15,0.12173333333333332,0.07586666666666667,3,11,4
2024-11-14,Clothing,443,51.7,0.13436666666666666,0.055566666666666674,3,11,4
2024-11-14,Electronics,548,154.73000000000002,0.142625,0.05865,3,11,4
2024-11-14,Home,138,29.05,0.0748,0.0838,3,11,4
